,Airfield,S2,Wait_Time,C_Start,C0,C_avg,Sch_Departure,Act_Departure,BFO_Dest_City,BFO_Destination_Country_Code,order,Pass_ID,Departure_Date,Departure_Time,Time_of_Day,Period_of_Week,Day_of_Week,Month,Season,Year
526,SAF,2030-01-02 12:31,NA,NA,1,NA,2030-01-02 16:52,2030-01-02 16:43,VES033,VES,9971146,9847812,2030-01-02,16:43:00,3 - AFTERNOON,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
527,SAF,2030-01-02 12:32,NA,NA,1,NA,2030-01-02 17:44,2030-01-02 17:40,VES064,VES,9971147,9847801,2030-01-02,17:40:00,3 - AFTERNOON,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
528,SAF,2030-01-02 12:32,NA,NA,1,NA,2030-01-02 17:44,2030-01-02 17:40,VES064,VES,9971148,9847828,2030-01-02,17:40:00,3 - AFTERNOON,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
529,SAF,2030-01-02 12:33,NA,NA,1,NA,2030-01-02 17:44,2030-01-02 17:40,VES064,VES,9971149,9847840,2030-01-02,17:40:00,3 - AFTERNOON,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
530,SAF,2030-01-02 12:33,NA,NA,1,NA,2030-01-02 17:44,2030-01-02 17:40,VES064,VES,9971150,9847843,2030-01-02,17:40:00,3 - AFTERNOON,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
531,SAF,2030-01-02 12:35,NA,NA,1,NA,2030-01-02 16:52,2030-01-02 16:43,VES033,VES,9971151,9847863,2030-01-02,16:43:00,3 - AFTERNOON,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
532,SAF,2030-01-02 12:35,NA,NA,1,NA,2030-01-02 16:52,2030-01-02 16:43,VES033,VES,9971152,9847867,2030-01-02,16:43:00,3 - AFTERNOON,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
533,SAF,2030-01-02 12:37,NA,NA,1,NA,2030-01-02 16:52,2030-01-02 16:43,VES033,VES,9971153,9847881,2030-01-02,16:43:00,3 - AFTERNOON,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
534,SAF,2030-01-02 12:38,NA,NA,1,NA,2030-01-02 17:44,2030-01-02 17:40,VES064,VES,9971154,9847887,2030-01-02,17:40:00,3 - AFTERNOON,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
535,SAF,2030-01-02 12:38,NA,NA,1,NA,2030-01-02 17:44,2030-01-02 17:40,VES064,VES,9971155,9847892,2030-01-02,17:40:00,3 - AFTERNOON,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
536,SAF,2030-01-02 12:41,NA,NA,1,NA,2030-01-02 17:44,2030-01-02 17:40,VES064,VES,9971156,9847907,2030-01-02,17:40:00,3 - AFTERNOON,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
537,SAF,2030-01-02 12:41,NA,NA,1,NA,2030-01-02 17:44,2030-01-02 17:40,VES064,VES,9971157,9847909,2030-01-02,17:40:00,3 - AFTERNOON,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
538,SAF,2030-01-02 12:41,NA,NA,1,NA,2030-01-02 17:44,2030-01-02 17:40,VES064,VES,9971158,9847912,2030-01-02,17:40:00,3 - AFTERNOON,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
539,SAF,2030-01-02 12:41,NA,NA,1,NA,2030-01-02 17:44,2030-01-02 17:40,VES064,VES,9971159,9847913,2030-01-02,17:40:00,3 - AFTERNOON,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
540,SAF,2030-01-02 12:46,NA,NA,1,NA,2030-01-02 16:52,2030-01-02 16:43,VES033,VES,9971160,9847947,2030-01-02,16:43:00,3 - AFTERNOON,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
541,SAF,2030-01-02 12:46,NA,NA,1,NA,2030-01-02 16:52,2030-01-02 16:43,VES033,VES,9971161,9847949,2030-01-02,16:43:00,3 - AFTERNOON,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
542,SAF,2030-01-02 12:48,NA,NA,1,NA,2030-01-02 17:44,2030-01-02 17:40,VES064,VES,9971162,9847978,2030-01-02,17:40:00,3 - AFTERNOON,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
543,SAF,2030-01-02 12:49,NA,NA,1,NA,2030-01-02 17:44,2030-01-02 17:40,VES064,VES,9971163,9847981,2030-01-02,17:40:00,3 - AFTERNOON,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
544,SAF,2030-01-02 12:50,NA,NA,1,NA,2030-01-02 17:44,2030-01-02 17:40,VES064,VES,9971164,9847991,2030-01-02,17:40:00,3 - AFTERNOON,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
545,SAF,2030-01-02 12:50,NA,NA,1,NA,2030-01-02 17:44,2030-01-02 17:40,VES064,VES,9971165,9847992,2030-01-02,17:40:00,3 - AFTERNOON,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
546,SAF,2030-01-02 12:51,NA,NA,1,NA,2030-01-02 17:44,2030-01-02 17:40,VES064,VES,9971166,9848005,2030-01-02,17:40:00,3 - AFTERNOON,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
547,SAF,2030-01-02 12:51,NA,NA,1,NA,2030-01-02 17:44,2030-01-02 17:40,VES064,VES,9971167,9848013,2030-01-02,17:40:00,3 - AFTERNOON,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
548,SAF,2030-01-02 12:55,NA,NA,1,NA,2030-01-02 17:44,2030-01-02 17:40,VES064,VES,9971168,9848046,2030-01-02,17:40:00,3 - AFTERNOON,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
549,SAF,2030-01-02 12:55,NA,NA,1,NA,2030-01-02 17:44,2030-01-02 17:40,VES064,VES,9971169,9848047,2030-01-02,17:40:00,3 - AFTERNOON,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
550,SAF,2030-01-02 12:57,NA,NA,1,NA,2030-01-02 17:44,2030-01-02 17:40,VES064,VES,9971170,9848059,2030-01-02,17:40:00,3 - AFTERNOON,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
551,SAF,2030-01-02 12:57,NA,NA,1,NA,2030-01-02 17:44,2030-01-02 17:40,VES064,VES,9971171,9848060,2030-01-02,17:40:00,3 - AFTERNOON,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
552,SAF,2030-01-02 12:57,NA,NA,1,NA,2030-01-02 17:44,2030-01-02 17:40,VES064,VES,9971172,9848063,2030-01-02,17:40:00,3 - AFTERNOON,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
553,SAF,2030-01-02 12:58,NA,NA,1,NA,2030-01-02 17:44,2030-01-02 17:40,VES064,VES,9971173,9848067,2030-01-02,17:40:00,3 - AFTERNOON,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
554,SAF,2030-01-02 12:58,NA,NA,1,NA,2030-01-02 17:44,2030-01-02 17:40,VES064,VES,9971174,9848075,2030-01-02,17:40:00,3 - AFTERNOON,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
555,SAF,2030-01-02 12:59,NA,NA,1,NA,2030-01-02 17:44,2030-01-02 17:40,VES064,VES,9971175,9848078,2030-01-02,17:40:00,3 - AFTERNOON,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
556,SAF,2030-01-02 12:59,NA,NA,1,NA,2030-01-02 16:52,2030-01-02 16:43,VES033,VES,9971176,9848081,2030-01-02,16:43:00,3 - AFTERNOON,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
557,SAF,2030-01-02 13:01,NA,NA,1,NA,2030-01-02 17:44,2030-01-02 17:40,VES064,VES,9971177,9848105,2030-01-02,17:40:00,3 - AFTERNOON,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
558,SAF,2030-01-02 13:01,NA,NA,1,NA,2030-01-02 17:44,2030-01-02 17:40,VES064,VES,9971178,9848110,2030-01-02,17:40:00,3 - AFTERNOON,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
559,SAF,2030-01-02 13:01,NA,NA,1,NA,2030-01-02 17:44,2030-01-02 17:40,VES064,VES,9971179,9848113,2030-01-02,17:40:00,3 - AFTERNOON,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
560,SAF,2030-01-02 13:01,NA,NA,1,NA,2030-01-02 17:44,2030-01-02 17:40,VES064,VES,9971180,9848114,2030-01-02,17:40:00,3 - AFTERNOON,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
561,SAF,2030-01-02 13:08,NA,NA,1,NA,2030-01-02 17:44,2030-01-02 17:40,VES064,VES,9971181,9848154,2030-01-02,17:40:00,3 - AFTERNOON,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
562,SAF,2030-01-02 13:09,NA,NA,1,NA,2030-01-02 17:44,2030-01-02 17:40,VES064,VES,9971182,9848155,2030-01-02,17:40:00,3 - AFTERNOON,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
563,SAF,2030-01-02 13:09,NA,NA,1,NA,2030-01-02 17:44,2030-01-02 17:40,VES064,VES,9971183,9848159,2030-01-02,17:40:00,3 - AFTERNOON,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
564,SAF,2030-01-02 13:09,NA,NA,1,NA,2030-01-02 17:44,2030-01-02 17:40,VES064,VES,9971184,9848161,2030-01-02,17:40:00,3 - AFTERNOON,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
565,SAF,2030-01-02 13:12,NA,NA,1,NA,2030-01-02 17:44,2030-01-02 17:40,VES064,VES,9971186,9848179,2030-01-02,17:40:00,3 - AFTERNOON,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
566,SAF,2030-01-02 13:12,NA,NA,1,NA,2030-01-02 16:52,2030-01-02 16:43,VES033,VES,9971187,9848184,2030-01-02,16:43:00,3 - AFTERNOON,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
567,SAF,2030-01-02 13:13,NA,NA,1,NA,2030-01-02 16:52,2030-01-02 16:43,VES033,VES,9971188,9848187,2030-01-02,16:43:00,3 - AFTERNOON,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
568,SAF,2030-01-02 13:16,NA,NA,1,NA,2030-01-02 17:44,2030-01-02 17:40,VES064,VES,9971189,9848207,2030-01-02,17:40:00,3 - AFTERNOON,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
569,SAF,2030-01-02 13:20,NA,NA,1,NA,2030-01-02 17:44,2030-01-02 17:40,VES064,VES,9971190,9848241,2030-01-02,17:40:00,3 - AFTERNOON,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
570,SAF,2030-01-02 13:22,NA,NA,1,NA,2030-01-02 17:44,2030-01-02 17:40,VES064,VES,9971191,9848260,2030-01-02,17:40:00,3 - AFTERNOON,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
571,SAF,2030-01-02 13:22,NA,NA,1,NA,2030-01-02 17:44,2030-01-02 17:40,VES064,VES,9971192,9848261,2030-01-02,17:40:00,3 - AFTERNOON,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
572,SAF,2030-01-02 13:29,NA,NA,1,NA,2030-01-02 17:44,2030-01-02 17:40,VES064,VES,9971193,9848318,2030-01-02,17:40:00,3 - AFTERNOON,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
573,SAF,2030-01-02 13:32,NA,NA,1,NA,2030-01-02 17:44,2030-01-02 17:40,VES064,VES,9971194,9848339,2030-01-02,17:40:00,3 - AFTERNOON,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
574,SAF,2030-01-02 13:36,NA,NA,1,NA,2030-01-02 17:44,2030-01-02 17:40,VES064,VES,9971195,9848359,2030-01-02,17:40:00,3 - AFTERNOON,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
575,SAF,2030-01-02 13:37,NA,NA,1,NA,2030-01-02 17:44,2030-01-02 17:40,VES064,VES,9971196,9848364,2030-01-02,17:40:00,3 - AFTERNOON,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
576,SAF,2030-01-02 13:37,NA,NA,1,NA,2030-01-02 17:44,2030-01-02 17:40,VES064,VES,9971198,9848369,2030-01-02,17:40:00,3 - AFTERNOON,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
577,SAF,2030-01-02 13:43,NA,NA,1,NA,2030-01-02 17:44,2030-01-02 17:40,VES064,VES,9971199,9848405,2030-01-02,17:40:00,3 - AFTERNOON,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
578,SAF,2030-01-02 13:43,NA,NA,1,NA,2030-01-02 17:44,2030-01-02 17:40,VES064,VES,9971200,9848406,2030-01-02,17:40:00,3 - AFTERNOON,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
579,SAF,2030-01-02 13:43,NA,NA,1,NA,2030-01-02 17:44,2030-01-02 17:40,VES064,VES,9971201,9848410,2030-01-02,17:40:00,3 - AFTERNOON,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
580,SAF,2030-01-02 13:44,NA,NA,1,NA,2030-01-02 17:44,2030-01-02 17:40,VES064,VES,9971202,9848413,2030-01-02,17:40:00,3 - AFTERNOON,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
581,SAF,2030-01-02 13:46,NA,NA,1,NA,2030-01-02 17:44,2030-01-02 17:40,VES064,VES,9971203,9848427,2030-01-02,17:40:00,3 - AFTERNOON,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
582,SAF,2030-01-02 13:46,NA,NA,1,NA,2030-01-02 17:44,2030-01-02 17:40,VES064,VES,9971204,9848429,2030-01-02,17:40:00,3 - AFTERNOON,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
583,SAF,2030-01-02 13:46,NA,NA,1,NA,2030-01-02 17:44,2030-01-02 17:40,VES064,VES,9971205,9848432,2030-01-02,17:40:00,3 - AFTERNOON,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
584,SAF,2030-01-02 13:47,NA,NA,1,NA,2030-01-02 17:44,2030-01-02 17:40,VES064,VES,9971206,9848434,2030-01-02,17:40:00,3 - AFTERNOON,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
585,SAF,2030-01-02 13:48,NA,NA,1,NA,2030-01-02 17:44,2030-01-02 17:40,VES064,VES,9971207,9848442,2030-01-02,17:40:00,3 - AFTERNOON,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
586,SAF,2030-01-02 13:48,NA,NA,1,NA,2030-01-02 17:44,2030-01-02 17:40,VES064,VES,9971208,9848448,2030-01-02,17:40:00,3 - AFTERNOON,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
587,SAF,2030-01-02 13:50,NA,NA,1,NA,2030-01-02 17:44,2030-01-02 17:40,VES064,VES,9971209,9848462,2030-01-02,17:40:00,3 - AFTERNOON,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
588,SAF,2030-01-02 14:51,NA,NA,1,NA,2030-01-02 20:53,2030-01-02 21:36,VES033,VES,9971214,9849045,2030-01-02,21:36:00,4 - EVENING,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
589,SAF,2030-01-02 14:52,NA,NA,1,NA,2030-01-02 20:53,2030-01-02 21:36,VES033,VES,9971215,9849056,2030-01-02,21:36:00,4 - EVENING,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
590,SAF,2030-01-02 14:59,NA,NA,1,NA,2030-01-02 20:53,2030-01-02 21:36,VES033,VES,9971216,9849124,2030-01-02,21:36:00,4 - EVENING,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
591,SAF,2030-01-02 15:24,NA,NA,1,NA,2030-01-02 20:49,2030-01-02 20:49,AUC,BOR,9971217,9849435,2030-01-02,20:49:00,4 - EVENING,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
592,SAF,2030-01-02 15:27,NA,NA,1,NA,2030-01-02 20:53,2030-01-02 21:36,VES033,VES,9971218,9849493,2030-01-02,21:36:00,4 - EVENING,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
593,SAF,2030-01-02 15:31,NA,NA,1,NA,2030-01-02 20:53,2030-01-02 21:36,VES033,VES,9971219,9849538,2030-01-02,21:36:00,4 - EVENING,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
594,SAF,2030-01-02 15:32,NA,NA,1,NA,2030-01-02 20:53,2030-01-02 21:36,VES033,VES,9971220,9849548,2030-01-02,21:36:00,4 - EVENING,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
595,SAF,2030-01-02 15:32,NA,NA,1,NA,2030-01-02 20:53,2030-01-02 21:36,VES033,VES,9971221,9849554,2030-01-02,21:36:00,4 - EVENING,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
596,SAF,2030-01-02 15:33,NA,NA,1,NA,2030-01-02 21:15,2030-01-02 21:08,VES064,VES,9971222,9849562,2030-01-02,21:08:00,4 - EVENING,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
597,SAF,2030-01-02 15:42,NA,NA,1,NA,2030-01-02 21:15,2030-01-02 21:08,VES064,VES,9971223,9849630,2030-01-02,21:08:00,4 - EVENING,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
598,SAF,2030-01-02 15:42,NA,NA,1,NA,2030-01-02 21:15,2030-01-02 21:08,VES064,VES,9971224,9849634,2030-01-02,21:08:00,4 - EVENING,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
599,SAF,2030-01-02 15:43,NA,NA,1,NA,2030-01-02 21:15,2030-01-02 21:08,VES064,VES,9971225,9849637,2030-01-02,21:08:00,4 - EVENING,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
600,SAF,2030-01-02 15:44,NA,NA,1,NA,2030-01-02 20:53,2030-01-02 21:36,VES033,VES,9971226,9849644,2030-01-02,21:36:00,4 - EVENING,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
601,SAF,2030-01-02 15:49,NA,NA,1,NA,2030-01-02 20:49,2030-01-02 20:49,AUC,BOR,9971227,9849694,2030-01-02,20:49:00,4 - EVENING,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
602,SAF,2030-01-02 15:50,NA,NA,1,NA,2030-01-02 21:15,2030-01-02 21:08,VES064,VES,9971228,9849701,2030-01-02,21:08:00,4 - EVENING,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
603,SAF,2030-01-02 15:51,NA,NA,1,NA,2030-01-02 20:49,2030-01-02 20:49,AUC,BOR,9971229,9849705,2030-01-02,20:49:00,4 - EVENING,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
604,SAF,2030-01-02 15:51,NA,NA,1,NA,2030-01-02 20:49,2030-01-02 20:49,AUC,BOR,9971230,9849706,2030-01-02,20:49:00,4 - EVENING,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
605,SAF,2030-01-02 15:51,NA,NA,1,NA,2030-01-02 20:49,2030-01-02 20:49,AUC,BOR,9971231,9849713,2030-01-02,20:49:00,4 - EVENING,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
606,SAF,2030-01-02 15:52,NA,NA,1,NA,2030-01-02 20:49,2030-01-02 20:49,AUC,BOR,9971232,9849719,2030-01-02,20:49:00,4 - EVENING,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
607,SAF,2030-01-02 15:53,NA,NA,1,NA,2030-01-02 20:53,2030-01-02 21:36,VES033,VES,9971233,9849724,2030-01-02,21:36:00,4 - EVENING,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
608,SAF,2030-01-02 15:53,NA,NA,1,NA,2030-01-02 20:53,2030-01-02 21:36,VES033,VES,9971234,9849728,2030-01-02,21:36:00,4 - EVENING,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
609,SAF,2030-01-02 15:56,NA,NA,1,NA,2030-01-02 20:53,2030-01-02 21:36,VES033,VES,9971235,9849758,2030-01-02,21:36:00,4 - EVENING,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
610,SAF,2030-01-02 15:57,NA,NA,1,NA,2030-01-02 20:53,2030-01-02 21:36,VES033,VES,9971236,9849770,2030-01-02,21:36:00,4 - EVENING,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
611,SAF,2030-01-02 15:59,3,1,1,1,2030-01-02 21:15,2030-01-02 21:08,VES064,VES,9971238,9849771,2030-01-02,21:08:00,4 - EVENING,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
612,SAF,2030-01-02 15:59,4,1,1,1,2030-01-02 21:15,2030-01-02 21:08,VES064,VES,9971239,9849762,2030-01-02,21:08:00,4 - EVENING,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
613,SAF,2030-01-02 16:02,2,1,1,1,2030-01-02 20:49,2030-01-02 20:49,AUC,BOR,9971240,9849813,2030-01-02,20:49:00,4 - EVENING,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
614,SAF,2030-01-02 16:03,2,1,1,1,2030-01-02 20:49,2030-01-02 20:49,AUC,BOR,9971241,9849814,2030-01-02,20:49:00,4 - EVENING,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
615,SAF,2030-01-02 16:03,2,1,1,1,2030-01-02 20:49,2030-01-02 20:49,AUC,BOR,9971242,9849812,2030-01-02,20:49:00,4 - EVENING,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
616,SAF,2030-01-02 16:03,2,1,1,1,2030-01-02 20:49,2030-01-02 20:49,AUC,BOR,9971243,9849807,2030-01-02,20:49:00,4 - EVENING,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
617,SAF,2030-01-02 16:05,4,1,1,1,2030-01-02 20:49,2030-01-02 20:49,AUC,BOR,9971244,9849822,2030-01-02,20:49:00,4 - EVENING,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
618,SAF,2030-01-02 16:06,4,1,1,1,2030-01-02 20:53,2030-01-02 21:36,VES033,VES,9971245,9849830,2030-01-02,21:36:00,4 - EVENING,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
619,SAF,2030-01-02 16:06,5,1,1,1,2030-01-02 20:49,2030-01-02 20:49,AUC,BOR,9971246,9849835,2030-01-02,20:49:00,4 - EVENING,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
620,SAF,2030-01-02 16:07,3,1,1,1,2030-01-02 20:49,2030-01-02 20:49,AUC,BOR,9971247,9849856,2030-01-02,20:49:00,4 - EVENING,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
621,SAF,2030-01-02 16:08,4,1,1,1,2030-01-02 20:49,2030-01-02 20:49,AUC,BOR,9971248,9849862,2030-01-02,20:49:00,4 - EVENING,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
622,SAF,2030-01-02 16:09,3,1,1,1,2030-01-02 21:15,2030-01-02 21:08,VES064,VES,9971249,9849875,2030-01-02,21:08:00,4 - EVENING,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
623,SAF,2030-01-02 16:10,2,1,1,1,2030-01-02 20:49,2030-01-02 20:49,AUC,BOR,9971250,9849888,2030-01-02,20:49:00,4 - EVENING,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
624,SAF,2030-01-02 16:11,3,1,1,1,2030-01-02 20:49,2030-01-02 20:49,AUC,BOR,9971251,9849894,2030-01-02,20:49:00,4 - EVENING,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
625,SAF,2030-01-02 16:12,3,1,1,1,2030-01-02 20:49,2030-01-02 20:49,AUC,BOR,9971252,9849917,2030-01-02,20:49:00,4 - EVENING,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
626,SAF,2030-01-02 16:12,3,1,1,1,2030-01-02 20:49,2030-01-02 20:49,AUC,BOR,9971253,9849918,2030-01-02,20:49:00,4 - EVENING,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
627,SAF,2030-01-02 16:13,3,1,1,1,2030-01-02 20:53,2030-01-02 21:36,VES033,VES,9971254,9849920,2030-01-02,21:36:00,4 - EVENING,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
628,SAF,2030-01-02 16:13,3,1,1,1,2030-01-02 20:53,2030-01-02 21:36,VES033,VES,9971255,9849926,2030-01-02,21:36:00,4 - EVENING,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
629,SAF,2030-01-02 16:13,NA,NA,1,NA,2030-01-02 20:53,2030-01-02 21:36,VES033,VES,9971256,9849921,2030-01-02,21:36:00,4 - EVENING,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
630,SAF,2030-01-02 16:14,3,1,1,1,2030-01-02 20:53,2030-01-02 21:36,VES033,VES,9971257,9849933,2030-01-02,21:36:00,4 - EVENING,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
631,SAF,2030-01-02 16:15,4,1,1,1,2030-01-02 20:53,2030-01-02 21:36,VES033,VES,9971258,9849935,2030-01-02,21:36:00,4 - EVENING,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
632,SAF,2030-01-02 16:15,4,1,1,1,2030-01-02 20:53,2030-01-02 21:36,VES033,VES,9971259,9849936,2030-01-02,21:36:00,4 - EVENING,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
633,SAF,2030-01-02 16:15,4,1,1,1,2030-01-02 20:53,2030-01-02 21:36,VES033,VES,9971260,9849941,2030-01-02,21:36:00,4 - EVENING,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
634,SAF,2030-01-02 16:16,4,1,1,1,2030-01-02 20:53,2030-01-02 21:36,VES033,VES,9971261,9849942,2030-01-02,21:36:00,4 - EVENING,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
635,SAF,2030-01-02 16:16,4,1,1,1,2030-01-02 20:53,2030-01-02 21:36,VES033,VES,9971262,9849943,2030-01-02,21:36:00,4 - EVENING,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
636,SAF,2030-01-02 16:17,5,1,1,1,2030-01-02 20:53,2030-01-02 21:36,VES033,VES,9971263,9849947,2030-01-02,21:36:00,4 - EVENING,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
637,SAF,2030-01-02 16:17,5,1,1,1,2030-01-02 20:53,2030-01-02 21:36,VES033,VES,9971264,9849952,2030-01-02,21:36:00,4 - EVENING,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
638,SAF,2030-01-02 16:17,5,1,1,1,2030-01-02 20:53,2030-01-02 21:36,VES033,VES,9971265,9849953,2030-01-02,21:36:00,4 - EVENING,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
639,SAF,2030-01-02 16:18,6,1,1,1,2030-01-02 20:53,2030-01-02 21:36,VES033,VES,9971266,9849954,2030-01-02,21:36:00,4 - EVENING,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
640,SAF,2030-01-02 16:18,5,1,1,1,2030-01-02 21:15,2030-01-02 21:08,VES064,VES,9971267,9849966,2030-01-02,21:08:00,4 - EVENING,2 - WEEKEND,3 - WED,01-Jan,1 - WINTER,2030
