"","Airfield","Flight_ID","Sch_Departure","Act_Departure","Time_of_Day","Period_of_Week","Day_of_Week","Month","Season","Year","tot_pass","N","min","mean","median","max","mean_WTL","mean_City_Flag","mode_BFO_Dest_City","sum_city_mode","N_of_Dest_City","mode_BFO_Dest_Country_Code","sum_country_mode","N_of_Dest_Country","Delay_in_Seconds"
"783","AUC",18877,1853591760,1853592960,"3 - AFTERNOON","1 - WEEKDAY","2 - TUE","09 - SEP","3 - SUMMER","2028",18,16,1,2.625,2,5,0,0,"BORQUE",18,1,"BOR",18,1,1200
"784","AUC",18878,1853592300,1853592300,"3 - AFTERNOON","1 - WEEKDAY","2 - TUE","09 - SEP","3 - SUMMER","2028",38,35,1,2.37142857142857,2,6,0,0,"BORQUE",38,1,"BOR",38,1,0
"785","AUC",18879,1853593560,1853593560,"3 - AFTERNOON","1 - WEEKDAY","2 - TUE","09 - SEP","3 - SUMMER","2028",31,27,1,2.55555555555556,3,4,0,0,"BORQUE",31,1,"BOR",31,1,0
"786","AUC",18880,1853596260,1853597040,"3 - AFTERNOON","1 - WEEKDAY","2 - TUE","09 - SEP","3 - SUMMER","2028",24,23,1,2.60869565217391,3,4,0,0,"BORCWL",24,1,"BOR",24,1,780
"787","AUC",18881,1853598600,1853598600,"3 - AFTERNOON","1 - WEEKDAY","2 - TUE","09 - SEP","3 - SUMMER","2028",41,26,2,4.46153846153846,4,8,0,0,"BORQUE",41,1,"BOR",41,1,0
"788","AUC",18882,1853600460,1853600460,"3 - AFTERNOON","1 - WEEKDAY","2 - TUE","09 - SEP","3 - SUMMER","2028",34,18,1,3.5,3,8,0,0,"BORCWL",34,1,"BOR",34,1,0
"789","AUC",18883,1853601120,1853603460,"4 - EVENING","1 - WEEKDAY","2 - TUE","09 - SEP","3 - SUMMER","2028",40,31,1,3.87096774193548,3,8,0,0,"VES033",40,1,"VES",40,1,2340
"790","AUC",18884,1853605260,1853605380,"4 - EVENING","1 - WEEKDAY","2 - TUE","09 - SEP","3 - SUMMER","2028",17,15,1,1.93333333333333,2,3,0,0,"NEN003",17,1,"NEN",17,1,120
"791","AUC",18885,1853606220,1853606220,"4 - EVENING","1 - WEEKDAY","2 - TUE","09 - SEP","3 - SUMMER","2028",35,27,1,2.44444444444444,2,4,0,0,"BORQUE",35,1,"BOR",35,1,0
"792","AUC",18886,1853608260,1853608560,"4 - EVENING","1 - WEEKDAY","2 - TUE","09 - SEP","3 - SUMMER","2028",19,15,2,2.73333333333333,2,5,0,0,"BORQUE",19,1,"BOR",19,1,300
"793","AUC",18887,1853608740,1853608740,"4 - EVENING","1 - WEEKDAY","2 - TUE","09 - SEP","3 - SUMMER","2028",28,20,1,3,3,7,0,0,"BORCWL",14,3,"BOR",27,2,0
"794","AUC",18888,1853610360,1853613360,"4 - EVENING","1 - WEEKDAY","2 - TUE","09 - SEP","3 - SUMMER","2028",17,16,2,3.5,3.5,5,0,0,"VES033",17,1,"VES",17,1,3000
"795","AUC",18889,1853611260,1853612460,"4 - EVENING","1 - WEEKDAY","2 - TUE","09 - SEP","3 - SUMMER","2028",33,30,1,4.73333333333333,3,13,0,0,"BORCWL",33,1,"BOR",33,1,1200
"796","AUC",18890,1853611560,1853611560,"4 - EVENING","1 - WEEKDAY","2 - TUE","09 - SEP","3 - SUMMER","2028",14,14,1,4.35714285714286,3,13,0,0,"VES064",14,1,"VES",14,1,0
"797","AUC",18891,1853612760,1853612760,"4 - EVENING","1 - WEEKDAY","2 - TUE","09 - SEP","3 - SUMMER","2028",20,19,1,3.26315789473684,3,6,0,0,"BORQUE",20,1,"BOR",20,1,0
"798","AUC",18892,1853615400,1853615400,"4 - EVENING","1 - WEEKDAY","2 - TUE","09 - SEP","3 - SUMMER","2028",17,16,1,2.9375,2.5,6,0,0,"BORQUE",17,1,"BOR",17,1,0
"799","AUC",18893,1853617260,1853617260,"4 - EVENING","1 - WEEKDAY","2 - TUE","09 - SEP","3 - SUMMER","2028",21,18,1,2.77777777777778,2,8,0,0,"BORQUE",21,1,"BOR",21,1,0
"800","AUC",18894,1853654760,1853654760,"2 - MORNING","1 - WEEKDAY","3 - WED","09 - SEP","3 - SUMMER","2028",48,44,2,5.86363636363636,6,12,0,0,"BORQUE",48,1,"BOR",48,1,0
"801","AUC",18895,1853655180,1853655180,"2 - MORNING","1 - WEEKDAY","3 - WED","09 - SEP","3 - SUMMER","2028",26,24,4,8.875,7.5,17,0,0,"VES033",26,1,"VES",26,1,0
"802","AUC",18896,1853655660,1853655660,"2 - MORNING","1 - WEEKDAY","3 - WED","09 - SEP","3 - SUMMER","2028",25,21,3,7.61904761904762,8,11,0,0,"BORCWL",25,1,"BOR",25,1,0
"803","AUC",18897,1853655840,1853655840,"2 - MORNING","1 - WEEKDAY","3 - WED","09 - SEP","3 - SUMMER","2028",45,42,3,7.61904761904762,7,16,0,0,"BORQUE",45,1,"BOR",45,1,0
"804","AUC",18898,1853656560,1853656560,"2 - MORNING","1 - WEEKDAY","3 - WED","09 - SEP","3 - SUMMER","2028",2,2,7,7,7,7,0,0,"BORCWL",2,1,"BOR",2,1,0
"805","AUC",18899,1853656560,1853656980,"2 - MORNING","1 - WEEKDAY","3 - WED","09 - SEP","3 - SUMMER","2028",37,26,4,8.23076923076923,7,16,0,0,"BORCWL",37,1,"BOR",37,1,420
"806","AUC",18900,1853657160,1853657160,"2 - MORNING","1 - WEEKDAY","3 - WED","09 - SEP","3 - SUMMER","2028",38,35,3,7.91428571428571,8,16,0,0,"BORQUE",38,1,"BOR",38,1,0
"807","AUC",18901,1853658360,1853658360,"2 - MORNING","1 - WEEKDAY","3 - WED","09 - SEP","3 - SUMMER","2028",25,20,3,7.55,8,11,0,0,"VES064",25,1,"VES",25,1,0
"808","AUC",18902,1853659860,1853660160,"2 - MORNING","1 - WEEKDAY","3 - WED","09 - SEP","3 - SUMMER","2028",9,7,5,7.42857142857143,6,15,0,0,"BORQUE",9,1,"BOR",9,1,300
"809","AUC",18903,1853660160,1853660160,"2 - MORNING","1 - WEEKDAY","3 - WED","09 - SEP","3 - SUMMER","2028",27,27,2,6.7037037037037,7,16,0,0,"BORCWL",27,1,"BOR",27,1,0
"810","AUC",18904,1853661960,1853662440,"2 - MORNING","1 - WEEKDAY","3 - WED","09 - SEP","3 - SUMMER","2028",13,12,1,4.66666666666667,5.5,7,0,0,"NEN003",13,1,"NEN",13,1,480
"811","AUC",18905,1853662260,1853662260,"2 - MORNING","1 - WEEKDAY","3 - WED","09 - SEP","3 - SUMMER","2028",25,25,1,5.08,6,11,0,0,"BORCWL",25,1,"BOR",25,1,0
"812","AUC",18906,1853668860,1853668860,"3 - AFTERNOON","1 - WEEKDAY","3 - WED","09 - SEP","3 - SUMMER","2028",42,38,1,2.68421052631579,2,5,0,0,"BORQUE",42,1,"BOR",42,1,0
"813","AUC",18907,1853669160,1853669160,"3 - AFTERNOON","1 - WEEKDAY","3 - WED","09 - SEP","3 - SUMMER","2028",35,34,1,3.20588235294118,3,5,0,0,"BORQUE",35,1,"BOR",35,1,0
"814","AUC",18908,1853672820,1853672820,"3 - AFTERNOON","1 - WEEKDAY","3 - WED","09 - SEP","3 - SUMMER","2028",42,37,1,4.54054054054054,5,9,0,0,"VES033",42,1,"VES",42,1,0
"815","AUC",18909,1853674620,1853674620,"3 - AFTERNOON","1 - WEEKDAY","3 - WED","09 - SEP","3 - SUMMER","2028",39,34,1,6.02941176470588,5,16,0,0,"BORCWL",39,1,"BOR",39,1,0
"816","AUC",18910,1853674860,1853674860,"3 - AFTERNOON","1 - WEEKDAY","3 - WED","09 - SEP","3 - SUMMER","2028",30,28,2,6.35714285714286,6.5,11,0,0,"VES064",30,1,"VES",30,1,0
"817","AUC",18911,1853678160,1853678160,"3 - AFTERNOON","1 - WEEKDAY","3 - WED","09 - SEP","3 - SUMMER","2028",18,16,1,4.375,4,9,0,0,"BORQUE",18,1,"BOR",18,1,0
"818","AUC",18912,1853678700,1853678700,"3 - AFTERNOON","1 - WEEKDAY","3 - WED","09 - SEP","3 - SUMMER","2028",42,40,2,5.1,5,10,0,0,"BORQUE",42,1,"BOR",42,1,0
"819","AUC",18913,1853679960,1853679960,"3 - AFTERNOON","1 - WEEKDAY","3 - WED","09 - SEP","3 - SUMMER","2028",27,26,1,3.96153846153846,4,7,0,0,"BORQUE",27,1,"BOR",27,1,0
"820","AUC",18914,1853682660,1853683800,"3 - AFTERNOON","1 - WEEKDAY","3 - WED","09 - SEP","3 - SUMMER","2028",46,44,1,3.61363636363636,3,9,0,0,"BORCWL",46,1,"BOR",46,1,1140
"821","AUC",18915,1853685000,1853685000,"3 - AFTERNOON","1 - WEEKDAY","3 - WED","09 - SEP","3 - SUMMER","2028",48,45,1,4.48888888888889,4,9,0,0,"BORQUE",48,1,"BOR",48,1,0
"822","AUC",18916,1853686860,1853690160,"4 - EVENING","1 - WEEKDAY","3 - WED","09 - SEP","3 - SUMMER","2028",25,24,1,2.91666666666667,3,6,0,0,"BORCWL",25,1,"BOR",25,1,3300
"823","AUC",18917,1853687520,1853687520,"3 - AFTERNOON","1 - WEEKDAY","3 - WED","09 - SEP","3 - SUMMER","2028",47,42,1,3.33333333333333,3,6,0,0,"VES033",47,1,"VES",47,1,0
"824","AUC",18918,1853691660,1853692560,"4 - EVENING","1 - WEEKDAY","3 - WED","09 - SEP","3 - SUMMER","2028",29,25,1,2.92,3,9,0,0,"NEN003",29,1,"NEN",29,1,900
"825","AUC",18919,1853692620,1853692620,"4 - EVENING","1 - WEEKDAY","3 - WED","09 - SEP","3 - SUMMER","2028",39,36,1,3.55555555555556,3,8,0,0,"BORQUE",39,1,"BOR",39,1,0
"826","AUC",18920,1853694660,1853695500,"4 - EVENING","1 - WEEKDAY","3 - WED","09 - SEP","3 - SUMMER","2028",11,11,1,3.81818181818182,3,7,0,0,"BORQUE",11,1,"BOR",11,1,840
"827","AUC",18921,1853695140,1853695140,"4 - EVENING","1 - WEEKDAY","3 - WED","09 - SEP","3 - SUMMER","2028",58,56,1,4.28571428571429,3.5,9,0,0,"BORQUE",34,2,"BOR",58,1,0
"828","AUC",18922,1853696700,1853696700,"4 - EVENING","1 - WEEKDAY","3 - WED","09 - SEP","3 - SUMMER","2028",45,44,1,4.15909090909091,3,10,0,0,"VES033",45,1,"VES",45,1,0
"829","AUC",18923,1853697660,1853700180,"4 - EVENING","1 - WEEKDAY","3 - WED","09 - SEP","3 - SUMMER","2028",35,35,1,2.68571428571429,3,5,0,0,"BORCWL",35,1,"BOR",35,1,2520
"830","AUC",18924,1853697960,1853697960,"4 - EVENING","1 - WEEKDAY","3 - WED","09 - SEP","3 - SUMMER","2028",27,26,1,3.23076923076923,3,9,0,0,"VES064",27,1,"VES",27,1,0
"831","AUC",18925,1853699160,1853699160,"4 - EVENING","1 - WEEKDAY","3 - WED","09 - SEP","3 - SUMMER","2028",29,25,1,2.44,2,4,0,0,"BORQUE",29,1,"BOR",29,1,0
"832","AUC",18926,1853701800,1853701800,"4 - EVENING","1 - WEEKDAY","3 - WED","09 - SEP","3 - SUMMER","2028",35,32,1,2.15625,2,4,0,0,"BORQUE",35,1,"BOR",35,1,0
"833","AUC",18927,1853703660,1853703660,"4 - EVENING","1 - WEEKDAY","3 - WED","09 - SEP","3 - SUMMER","2028",35,32,1,2.3125,2,6,0,0,"BORQUE",35,1,"BOR",35,1,0
"834","AUC",18928,1853741160,1853741160,"2 - MORNING","1 - WEEKDAY","4 - THU","09 - SEP","3 - SUMMER","2028",48,41,3,13.6829268292683,13,27,0,0,"BORQUE",48,1,"BOR",48,1,0
"835","AUC",18929,1853741580,1853741580,"2 - MORNING","1 - WEEKDAY","4 - THU","09 - SEP","3 - SUMMER","2028",35,32,3,19.34375,23,36,0,0,"VES033",35,1,"VES",35,1,0
"836","AUC",18930,1853742060,1853742060,"2 - MORNING","1 - WEEKDAY","4 - THU","09 - SEP","3 - SUMMER","2028",5,3,5,8.66666666666667,10,11,0,0,"BORCWL",5,1,"BOR",5,1,0
"837","AUC",18931,1853742060,1853742960,"2 - MORNING","1 - WEEKDAY","4 - THU","09 - SEP","3 - SUMMER","2028",20,8,15,25.125,28,31,0,0,"BORCWL",20,1,"BOR",20,1,900
"838","AUC",18932,1853742240,1853742240,"2 - MORNING","1 - WEEKDAY","4 - THU","09 - SEP","3 - SUMMER","2028",45,38,2,15.0789473684211,12,35,0,0,"BORQUE",45,1,"BOR",45,1,0
"839","AUC",18933,1853742960,1853742960,"2 - MORNING","1 - WEEKDAY","4 - THU","09 - SEP","3 - SUMMER","2028",6,6,3,9.16666666666667,9.5,15,0,0,"BORCWL",6,1,"BOR",6,1,0
"840","AUC",18934,1853742960,1853744160,"2 - MORNING","1 - WEEKDAY","4 - THU","09 - SEP","3 - SUMMER","2028",40,35,13,28.4,30,36,0,0,"BORCWL",40,1,"BOR",40,1,1200
"841","AUC",18935,1853743560,1853743560,"2 - MORNING","1 - WEEKDAY","4 - THU","09 - SEP","3 - SUMMER","2028",45,39,13,27.025641025641,28,37,0,0,"BORQUE",45,1,"BOR",45,1,0
"842","AUC",18936,1853744760,1853744760,"2 - MORNING","1 - WEEKDAY","4 - THU","09 - SEP","3 - SUMMER","2028",32,28,5,27.3571428571429,30,35,0,0,"VES064",32,1,"VES",32,1,0
"843","AUC",18937,1853746560,1853746560,"2 - MORNING","1 - WEEKDAY","4 - THU","09 - SEP","3 - SUMMER","2028",27,25,2,16.04,17,32,0,0,"BORCWL",27,1,"BOR",27,1,0
"844","AUC",18938,1853748360,1853749020,"2 - MORNING","1 - WEEKDAY","4 - THU","09 - SEP","3 - SUMMER","2028",13,11,2,4.54545454545455,3,15,0,0,"NEN003",13,1,"NEN",13,1,660
"845","AUC",18939,1853748660,1853748660,"2 - MORNING","1 - WEEKDAY","4 - THU","09 - SEP","3 - SUMMER","2028",35,23,2,4.39130434782609,4,8,0,0,"BORCWL",35,1,"BOR",35,1,0
"846","AUC",18940,1853755260,1853755260,"3 - AFTERNOON","1 - WEEKDAY","4 - THU","09 - SEP","3 - SUMMER","2028",45,44,1,2.81818181818182,3,5,0,0,"BORQUE",45,1,"BOR",45,1,0
"847","AUC",18941,1853755560,1853766300,"3 - AFTERNOON","1 - WEEKDAY","4 - THU","09 - SEP","3 - SUMMER","2028",20,19,1,4.15789473684211,3,9,0,0,"BORQUE",20,1,"BOR",20,1,10740
"848","AUC",18942,1853759220,1853759220,"3 - AFTERNOON","1 - WEEKDAY","4 - THU","09 - SEP","3 - SUMMER","2028",42,41,1,3.75609756097561,4,9,0,0,"VES033",42,1,"VES",42,1,0
"849","AUC",18943,1853761020,1853761620,"3 - AFTERNOON","1 - WEEKDAY","4 - THU","09 - SEP","3 - SUMMER","2028",38,36,2,5.16666666666667,5,9,0,0,"BORCWL",38,1,"BOR",38,1,600
"850","AUC",18944,1853761260,1853761260,"3 - AFTERNOON","1 - WEEKDAY","4 - THU","09 - SEP","3 - SUMMER","2028",44,39,2,4.94871794871795,4,9,0,0,"VES064",44,1,"VES",44,1,0
"851","AUC",18945,1853764560,1853764560,"3 - AFTERNOON","1 - WEEKDAY","4 - THU","09 - SEP","3 - SUMMER","2028",19,17,1,3.82352941176471,3,8,0,0,"BORQUE",19,1,"BOR",19,1,0
"852","AUC",18946,1853765100,1853765100,"3 - AFTERNOON","1 - WEEKDAY","4 - THU","09 - SEP","3 - SUMMER","2028",44,41,1,2.97560975609756,3,6,0,0,"BORQUE",44,1,"BOR",44,1,0
"853","AUC",18947,1853766360,1853766360,"3 - AFTERNOON","1 - WEEKDAY","4 - THU","09 - SEP","3 - SUMMER","2028",39,34,1,3.70588235294118,3.5,10,0,0,"BORQUE",39,1,"BOR",39,1,0
"854","AUC",18948,1853769060,1853773080,"3 - AFTERNOON","1 - WEEKDAY","4 - THU","09 - SEP","3 - SUMMER","2028",42,42,1,7.76190476190476,6,16,0,0,"BORCWL",42,1,"BOR",42,1,4020
"855","AUC",18949,1853771400,1853771400,"3 - AFTERNOON","1 - WEEKDAY","4 - THU","09 - SEP","3 - SUMMER","2028",38,37,1,7.05405405405405,6,14,0,0,"BORQUE",38,1,"BOR",38,1,0
"856","AUC",18950,1853773260,1853773260,"3 - AFTERNOON","1 - WEEKDAY","4 - THU","09 - SEP","3 - SUMMER","2028",29,23,1,7.43478260869565,7,15,0,0,"BORCWL",29,1,"BOR",29,1,0
"857","AUC",18951,1853773920,1853775960,"3 - AFTERNOON","1 - WEEKDAY","4 - THU","09 - SEP","3 - SUMMER","2028",44,41,1,5.82926829268293,5,14,0,0,"VES033",44,1,"VES",44,1,2040
"858","AUC",18952,1853778060,1853781300,"4 - EVENING","1 - WEEKDAY","4 - THU","09 - SEP","3 - SUMMER","2028",30,30,1,3.33333333333333,3,7,0,0,"NEN003",30,1,"NEN",30,1,3240
"859","AUC",18953,1853779020,1853779620,"4 - EVENING","1 - WEEKDAY","4 - THU","09 - SEP","3 - SUMMER","2028",38,34,2,5.02941176470588,4,13,0,0,"BORQUE",38,1,"BOR",38,1,600
"860","AUC",18954,1853781060,1853781420,"4 - EVENING","1 - WEEKDAY","4 - THU","09 - SEP","3 - SUMMER","2028",10,9,2,6.33333333333333,7,11,0,0,"BORQUE",10,1,"BOR",10,1,360
"861","AUC",18955,1853781540,1853781540,"4 - EVENING","1 - WEEKDAY","4 - THU","09 - SEP","3 - SUMMER","2028",14,13,2,4.92307692307692,5,8,0,0,"BORQUE",14,1,"BOR",14,1,0
"862","AUC",18956,1853781540,1853784060,"4 - EVENING","1 - WEEKDAY","4 - THU","09 - SEP","3 - SUMMER","2028",38,35,2,6.45714285714286,7,13,0,0,"BORCWL",38,1,"BOR",38,1,2520
"863","AUC",18957,1853783100,1853784420,"4 - EVENING","1 - WEEKDAY","4 - THU","09 - SEP","3 - SUMMER","2028",34,34,3,8.05882352941176,7,15,0,0,"VES033",34,1,"VES",34,1,1320
"864","AUC",18958,1853784060,1853790840,"4 - EVENING","1 - WEEKDAY","4 - THU","09 - SEP","3 - SUMMER","2028",46,43,1,8.48837209302326,9,16,0,0,"BORCWL",46,1,"BOR",46,1,6780
"865","AUC",18959,1853784360,1853784360,"4 - EVENING","1 - WEEKDAY","4 - THU","09 - SEP","3 - SUMMER","2028",31,25,2,10.64,11,21,0,0,"VES064",31,1,"VES",31,1,0
"866","AUC",18960,1853785560,1853785560,"4 - EVENING","1 - WEEKDAY","4 - THU","09 - SEP","3 - SUMMER","2028",18,15,3,9.66666666666667,10,21,0,0,"BORQUE",18,1,"BOR",18,1,0
"867","AUC",18961,1853788200,1853788200,"4 - EVENING","1 - WEEKDAY","4 - THU","09 - SEP","3 - SUMMER","2028",40,36,1,4.27777777777778,4,7,0,0,"BORQUE",40,1,"BOR",40,1,0
"868","AUC",18962,1853790060,1853790060,"4 - EVENING","1 - WEEKDAY","4 - THU","09 - SEP","3 - SUMMER","2028",42,37,1,3.86486486486486,3,8,0,0,"BORQUE",42,1,"BOR",42,1,0
"869","AUC",18963,1853827560,1853827560,"2 - MORNING","1 - WEEKDAY","5 - FRI","09 - SEP","3 - SUMMER","2028",82,80,3,13.6375,12,27,0,0,"BORQUE",82,1,"BOR",82,1,0
"870","AUC",18964,1853827980,1853827980,"2 - MORNING","1 - WEEKDAY","5 - FRI","09 - SEP","3 - SUMMER","2028",33,33,3,13.7575757575758,13,28,0,0,"VES033",33,1,"VES",33,1,0
"871","AUC",18965,1853829360,1853829360,"2 - MORNING","1 - WEEKDAY","5 - FRI","09 - SEP","3 - SUMMER","2028",33,26,7,18.5,17.5,28,0,0,"BORCWL",33,1,"BOR",33,1,0
"872","AUC",18966,1853829960,1853829960,"2 - MORNING","1 - WEEKDAY","5 - FRI","09 - SEP","3 - SUMMER","2028",43,43,3,18,18,27,0,0,"BORQUE",43,1,"BOR",43,1,0
"873","AUC",18967,1853831160,1853831160,"2 - MORNING","1 - WEEKDAY","5 - FRI","09 - SEP","3 - SUMMER","2028",35,34,5,19.8235294117647,21,28,0,0,"VES064",35,1,"VES",35,1,0
"874","AUC",18968,1853832660,1853832660,"2 - MORNING","1 - WEEKDAY","5 - FRI","09 - SEP","3 - SUMMER","2028",14,11,9,16.9090909090909,16,25,0,0,"BORQUE",14,1,"BOR",14,1,0
"875","AUC",18969,1853832960,1853832960,"2 - MORNING","1 - WEEKDAY","5 - FRI","09 - SEP","3 - SUMMER","2028",45,38,2,15.9473684210526,16.5,29,0,0,"BORCWL",45,1,"BOR",45,1,0
"876","AUC",18970,1853834100,1853834100,"2 - MORNING","1 - WEEKDAY","5 - FRI","09 - SEP","3 - SUMMER","2028",41,38,9,18.9736842105263,18,32,0,0,"BORQUE",41,1,"BOR",41,1,0
"877","AUC",18971,1853834760,1853835300,"2 - MORNING","1 - WEEKDAY","5 - FRI","09 - SEP","3 - SUMMER","2028",14,13,3,14.6923076923077,18,25,0,0,"NEN003",14,1,"NEN",14,1,540
"878","AUC",18972,1853835060,1853835060,"2 - MORNING","1 - WEEKDAY","5 - FRI","09 - SEP","3 - SUMMER","2028",38,33,3,17.5757575757576,14,69,0,0,"BORCWL",38,1,"BOR",38,1,0
"879","AUC",18973,1853841840,1853846760,"3 - AFTERNOON","1 - WEEKDAY","5 - FRI","09 - SEP","3 - SUMMER","2028",24,21,1,4.19047619047619,3,10,0,0,"BORQUE",24,1,"BOR",24,1,4920
"880","AUC",18974,1853845800,1853845800,"3 - AFTERNOON","1 - WEEKDAY","5 - FRI","09 - SEP","3 - SUMMER","2028",38,33,2,6.03030303030303,7,10,0,0,"VES033",38,1,"VES",38,1,0
"881","AUC",18975,1853847660,1853847660,"3 - AFTERNOON","1 - WEEKDAY","5 - FRI","09 - SEP","3 - SUMMER","2028",41,35,2,6.22857142857143,5,18,0,0,"VES064",41,1,"VES",41,1,0
"882","AUC",18976,1853850960,1853850960,"3 - AFTERNOON","1 - WEEKDAY","5 - FRI","09 - SEP","3 - SUMMER","2028",18,14,2,3.64285714285714,3,7,0,0,"BORQUE",18,1,"BOR",18,1,0
"883","AUC",18977,1853851080,1853851080,"3 - AFTERNOON","1 - WEEKDAY","5 - FRI","09 - SEP","3 - SUMMER","2028",41,38,1,5.10526315789474,4,28,0,0,"BORQUE",41,1,"BOR",41,1,0
"884","AUC",18978,1853852760,1853852760,"3 - AFTERNOON","1 - WEEKDAY","5 - FRI","09 - SEP","3 - SUMMER","2028",37,36,1,2.72222222222222,3,5,0,0,"BORQUE",37,1,"BOR",37,1,0
"885","AUC",18979,1853855460,1853855460,"3 - AFTERNOON","1 - WEEKDAY","5 - FRI","09 - SEP","3 - SUMMER","2028",40,37,1,2.67567567567568,3,7,0,0,"BORCWL",40,1,"BOR",40,1,0
"886","AUC",18980,1853856360,1853856360,"3 - AFTERNOON","1 - WEEKDAY","5 - FRI","09 - SEP","3 - SUMMER","2028",38,28,1,2.64285714285714,2,6,0,0,"BORCWL",38,1,"BOR",38,1,0
"887","AUC",18981,1853857800,1853857800,"3 - AFTERNOON","1 - WEEKDAY","5 - FRI","09 - SEP","3 - SUMMER","2028",45,40,1,3.475,3,9,0,0,"BORQUE",45,1,"BOR",45,1,0
"888","AUC",18982,1853860320,1853860320,"3 - AFTERNOON","1 - WEEKDAY","5 - FRI","09 - SEP","3 - SUMMER","2028",44,38,1,2.86842105263158,3,6,0,0,"VES033",44,1,"VES",44,1,0
"889","AUC",18983,1853867460,1853868060,"4 - EVENING","1 - WEEKDAY","5 - FRI","09 - SEP","3 - SUMMER","2028",29,26,1,1.88461538461538,2,3,0,0,"BORQUE",29,1,"BOR",29,1,600
"890","AUC",18984,1853869380,1853869380,"4 - EVENING","1 - WEEKDAY","5 - FRI","09 - SEP","3 - SUMMER","2028",13,10,1,2.9,2,5,0,0,"VES033",13,1,"VES",13,1,0
"891","AUC",18985,1853871960,1853871960,"4 - EVENING","1 - WEEKDAY","5 - FRI","09 - SEP","3 - SUMMER","2028",15,12,1,4.16666666666667,3,10,0,0,"BORQUE",15,1,"BOR",15,1,0
"892","AUC",18986,1853876340,1853876340,"4 - EVENING","1 - WEEKDAY","5 - FRI","09 - SEP","3 - SUMMER","2028",21,5,1,3,3,5,0,0,"BORQUE",21,1,"BOR",21,1,0
"893","AUC",18987,1853913960,1853913960,"2 - MORNING","2 - WEEKEND","6 - SAT","09 - SEP","3 - SUMMER","2028",55,52,1,3.07692307692308,2,8,0,0,"BORQUE",55,1,"BOR",55,1,0
"894","AUC",18988,1853914380,1853914380,"2 - MORNING","2 - WEEKEND","6 - SAT","09 - SEP","3 - SUMMER","2028",11,11,1,2.90909090909091,3,4,0,0,"VES033",11,1,"VES",11,1,0
"895","AUC",18989,1853916360,1853916360,"2 - MORNING","2 - WEEKEND","6 - SAT","09 - SEP","3 - SUMMER","2028",35,33,1,4.39393939393939,4,9,0,0,"BORQUE",35,1,"BOR",35,1,0
"896","AUC",18990,1853917560,1853917560,"2 - MORNING","2 - WEEKEND","6 - SAT","09 - SEP","3 - SUMMER","2028",18,17,1,4.88235294117647,5,9,0,0,"VES064",18,1,"VES",18,1,0
"897","AUC",18991,1853919060,1853919960,"2 - MORNING","2 - WEEKEND","6 - SAT","09 - SEP","3 - SUMMER","2028",14,14,1,5.64285714285714,6,8,0,0,"BORQUE",14,1,"BOR",14,1,900
"898","AUC",18992,1853919360,1853919360,"2 - MORNING","2 - WEEKEND","6 - SAT","09 - SEP","3 - SUMMER","2028",43,41,4,8.60975609756098,7,26,0,0,"BORCWL",43,1,"BOR",43,1,0
"899","AUC",18993,1853920740,1853920740,"2 - MORNING","2 - WEEKEND","6 - SAT","09 - SEP","3 - SUMMER","2028",46,42,2,11.8809523809524,9,25,0,0,"BORQUE",46,1,"BOR",46,1,0
"900","AUC",18994,1853921460,1853921460,"2 - MORNING","2 - WEEKEND","6 - SAT","09 - SEP","3 - SUMMER","2028",43,35,2,11.5142857142857,9,25,0,0,"BORCWL",43,1,"BOR",43,1,0
"901","AUC",18995,1853928300,1853928300,"3 - AFTERNOON","2 - WEEKEND","6 - SAT","09 - SEP","3 - SUMMER","2028",41,33,1,3.03030303030303,2,26,0,0,"BORQUE",41,1,"BOR",41,1,0
"902","AUC",18996,1853932020,1853932020,"3 - AFTERNOON","2 - WEEKEND","6 - SAT","09 - SEP","3 - SUMMER","2028",46,42,1,2.33333333333333,2,6,0,0,"VES033",46,1,"VES",46,1,0
"903","AUC",18997,1853933820,1853933820,"3 - AFTERNOON","2 - WEEKEND","6 - SAT","09 - SEP","3 - SUMMER","2028",30,29,2,3.86206896551724,4,6,0,0,"BORCWL",30,1,"BOR",30,1,0
"904","AUC",18998,1853934060,1853934060,"3 - AFTERNOON","2 - WEEKEND","6 - SAT","09 - SEP","3 - SUMMER","2028",30,30,1,4.1,4,8,0,0,"VES064",30,1,"VES",30,1,0
"905","AUC",18999,1853937360,1853937360,"3 - AFTERNOON","2 - WEEKEND","6 - SAT","09 - SEP","3 - SUMMER","2028",25,23,2,4.34782608695652,3,8,0,0,"BORQUE",25,1,"BOR",25,1,0
"906","AUC",19000,1853937720,1853938080,"3 - AFTERNOON","2 - WEEKEND","6 - SAT","09 - SEP","3 - SUMMER","2028",42,39,1,4.1025641025641,4,9,0,0,"BORQUE",42,1,"BOR",42,1,360
"907","AUC",19001,1853939160,1853939160,"3 - AFTERNOON","2 - WEEKEND","6 - SAT","09 - SEP","3 - SUMMER","2028",26,24,1,3.33333333333333,3,7,0,0,"BORQUE",26,1,"BOR",26,1,0
"908","AUC",19002,1853941860,1853942580,"3 - AFTERNOON","2 - WEEKEND","6 - SAT","09 - SEP","3 - SUMMER","2028",43,37,1,2.89189189189189,3,8,0,0,"BORCWL",43,1,"BOR",43,1,720
